BeitragsID,Titel,Text,main_category_level1,URL,Erstellt,level2_unfavourable_switching,level2_new_traffic_light_addition,level2_remove_traffic_light,level2_lighting_is_missing,level2_faulty_lighting,level2_signage_of_cycle_path_missing_poorly_visible,level2_marking_of_cycle_path_missing_poorly_visible,level2_no_or_too_few_parking_facilities,level2_unsuitable_parking_facilities,level2_obstruction_due_to_stationary_objects,level2_cycle_path_permanently_parked,level2_cycle_path_often_blocked,level2_access_to_cycle_path_only_with_detour,level2_open_one-way_street_for_cycling,level2_check_mandatory_use_of_cycle_path,level2_safe_road_crossing_is_missing,level2_lack_of_visibility,level2_unclear_traffic_routing,level2_new_cycle_path,level2_cycle_path_use_in_both_directions,level2_set_up_road_with_priority_for_cycling,level2_speed_limit,level2_rule-adverse_behaviour,level2_unevenness_flaws_or_cracks,level2_too_narrow_width,level2_repeatedly_dirt_or_water_on_cycle_path,level2_passages_with_excessive_height_differences,level2_other_notices,level2_missing_local_reference,level2_deficiency_report,Dataset,level1_traffic_lights,level1_lighting,level1_signage,level1_bicycle_parking,level1_obstacles,level1_cycling_traffic_management,level1_cycle_path_quality,level1_misc
B2999,Entschärfung Gefahrensituation Ecke Zipper-/Adrianstraße durch Konvexspiegel,"Bei der Zipperstraße handelt es sich um eine der ältesten Straßen Oberkassels, mit einer Vielzahl mehrerer hunderte Jahre alter Gebäude. So auch das Fachwerkhaus Zipperstraße 35, siehe Haus hier auf der linken Seite: https://goo.gl/dbyHv9 Blick aus Zipperstraße auf Haus Nr. 30 und der hier sehr engen Fahrbahn: https://goo.gl/U16N6U Die Adrianstraße, eine beliebte Rad-Alternativstrecke zur von Autos mehr befahrenen Königswinterer Straße, macht hier wegen des Fachwerkhauses einen Knick und verläuft versetzt weiter. Radfahrer, die aus Richtung Beuel auf der Adrianstraße fahren, orientieren sich automatisch zur Fahrbahnmitte, da die Straße nach links versetzt weiter verläuft. Ich beobachtete jedoch schon mehrmals Fastunfälle von Autos und Radfahrern, wenn aus der Zipperstraße links Autos heraus kamen und dabei kurzzeitig mit dem Autovorderteil in den Gegenverkehr kamen. Die Zipperstraße ist trotz ihrer sehr geringen Breite eine viel befahrene Straße, weil sie u.a. Durchgangsstraße für die rd. 500 aktiven Mitglieder des Oberkasseler Fußballvereins mit seinen über 25 Mannschaften ist, die auf den zwei Fußballplätzen des Vereins am Stingenberg trainieren. An der Ecke des Hauses Zipperstraße Nr. 30 sollte deshalb ein Konvexspiegel angebracht werden, der für Fahrern auf der Adrianstraße den Blick in die Zipperstraße und umgekehrt ermöglicht. Zudem sollte durch ein absolutes Halteverbot sichergestellt werden, dass vor dem Haus Nr. 30 nicht geparkt werden darf.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entschaerfung-gefahrensituation-ecke-zipper-adrianstrasse-durch,2017-10-02T11:17:14+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3000,"Radweg nicht farblich gekennzeichnet, Touristen laufen auf dem Radweg","An dieser Stelle der Willy-Brandt-Allee laufen jährlich hunderttausende Touristen & Besucher des Hauses der Geschichte über den Radweg, auf dem Weg von/zur U-Bahnstation oder ihren Parkplätzen, siehe https://goo.gl/HMWXUj Der Radweg ist hier bislang nicht farblich nicht gekennzeichnet und es befinden sich auch keine blauen Radfahrlogos auf der Fahrbahn. Er ist insbesondere für Menschen, die aus der U-Bahn kommen, als Radweg nicht erkennbar. Zudem sollte ein Poller entfernt werden, der am Ende des Straßenübergangs Rheinwegs am Radweg steht.",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-nicht-farblich-gekennzeichnet-touristen-laufen-auf-dem-radweg-0,2017-10-02T11:35:39+02:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,1,0,0,0,1,0
B3001,Benutzungspflichtiger Geh-/und Radweg,"In Nordrichtung steht hier (ich würde behaupten erst seit einigen Tagen/Wochen (?!?)) ein Geh-/Radweg-Schild, d.h. in Nordrichtung ist ab hier das Fahrradfahren auf der Straße nicht mehr erlaubt. Statt dessen muss der Geh- und Radweg benutzt werden. Weite Teile der Königswinterer Str. haben keinen benutzungspflichtigen Radweg. Solange es keinen durchgängigen und vor allem akzeptablen und _sicheren_ Radweg gibt (was es nach meiner Einschätzung in absehbarer Zeit nicht geben kann) ist eine Ausweisung eines Teilstücks nicht zielführend, gefährlich und schürt eher Konfliktsituationen: Radfahrer müssen von der Straße auf den Geh-und Radweg wechseln bzw. zurück, was zusätzliche Gefahr bedeutet. Zudem wird das eher das Gefühl bei den Autofahrern bestärken, dass Radfahrer immer auf dem Gehweg unterwegs sein sollten, auch dort wo es nicht angeordnet ist. Deshalb: Bitte das Schild (wieder) entfernen!",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflichtiger-geh-und-radweg,2017-10-02T12:08:24+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3002,750 Doppelstock-Fahrradständer auf Autoparkplätzen vor dem Hbf,"Das Konzept zum ruhenden Radverkehr in der Bonner Innenstadt der Stadt Bonn bezifferte bereits 2009 (!) den Bedarf um den Hauptbahnhof mit 2.000 Fahrrad-Stellplätzen (S. 15.) Damals ging man jedoch von einer Minimalzunahme der Bevölkerung, Studentenzahlen, Arbeitsplätze und Fahrradverkehr in Bonn aus, die seitdem sehr deutlich übertroffen wurde. Für 2017 war die Eröffnung einer zweiten Radstation (Gleis 1) auf der Hbf-Vorderseite sowie insg. weitere 300 Außenstellplätze vor dem HbF geplant. Heute ist klar: Es wird auch die nächsten vier Jahre keine Radstation Gleis 1 geben. Der ungesättigte Bedarf an sicheren Rad-Abstellplätzen am Hbf beträgt ca. 1.500 - 2.500 Stück. Zur Deckung des Bedarfs wandelt die Stadt deshalb Autoparkplätze vor dem Hauptbahnhof in insgesamt 750 doppelstöckige Radstellplätze um. Auf der Fläche eines Autos passen damit ca. 15- 20 Fahrräder. Zur Reduzierung der Nachfrage nach Autoparkplätzen vor dem HbF sollte dessen Parkgebühr deutlich angehoben werden. Autos gehören in Tief-/Hochgaragen, damit die wertvolle Bodenfläche für Radfahrer genutzt werden können. Die Stadt Münster installierte als Übergang 1.200 dieser Doppelstock-Ständer, um den enormen Bedarf zentral zu decken, siehe https://goo.gl/mNi59J Zur Funktionsweise der Ständer: https://goo.gl/xbHCxR",level1_bicycle_parking,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/750-doppelstock-fahrradstaender-auf-autoparkplaetzen-vor-dem-hbf,2017-10-02T12:41:12+02:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,1,0,0,0,0
B3004,"Überflüssiges, gefährliches Rot","Bergauf steht man hier, falls man Richtung Röttgener Str. weiter möchte, regelmäßig vor einer völlig überflüssigen roten Ampel. Für Radfahrer wird durch ein Warten bei Rot die Sicherheit sogar gefährdet. Man startet dann zusammen mit den Autos, die natürlich alle auf der engen Straße zwischen Verkehrsberuhigenden Maßnahmen, Falschparkern und gefährlicher Einmündung dringend überholen müssen.",level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ueberfluessiges-gefaehrliches-rot-0,2017-10-02T12:48:45+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B3005,Beschilderung,"Will man von Am Josephinum in die Friedrich-Wöhler-Straße einbiegen sieht man das Schild Sackgasse, was ja bedeuten würde, da kommt ma nicht weiter. Später steht dann noch was von Umleitung oder frei für Anlieger. Es geht aber weiter. Zumindest Fussgänger und Radfahrer können am Ende der Strasse leicht nach links, vorbei am Friedhof, bis zur Strasse In den Dauen gelangen. Dafür gibt es aber ein spezielles Sackgassenschild. Leider gibt es häufig Schilder, die keinen Sinn machen oder den Sachverhalt falsch und/oder undeutbar darstellen. Oft sieht man auch Schilder, die zeitweise gelten sollen und dann vorübergehend etwas weggedreht werden oder wenige meter umgesetzt werden. Da weiss man nicht immer, ob es gilt oder nicht. Hier müsste einen Baustellenaufsicht mal kontrollieren, was da so aufgestellt wird. Ich habe sogar schon gesehen, dass man an einer Engstelle von beiden Seiten das blaue Schild mit dem roten und weißen Pfeil aufgestellt hat, wo eigentlich das runde Rote mit rotem und weißen Pfeil auf der anderen Seite hingehört, da wo die Vorfahrt geregelt werden soll.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/beschilderung-0,2017-10-02T12:50:32+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3008,Meist überflüssiges Rot geradeaus,"Hier hat man zusammen mit den Autos eine meist überflüssige Rotphase Richtung Norden. Kommt man von der Paracelsusstr., wird man regelrecht dazu motiviert bei Rot zügig über den grünen Pfeil rechts abzubiegen, damit die Verkehrsabhängige Ampelanlage keine Zeit hat die erste (meist überflüssige) Ampel auf Grün, und damit die zweite (praktisch immer überflüssige) Ampel auf der Deutschherrenstraße auf Rot zu schalten. Wenn man zu langsam ist, kann man hier aufgehalten werden ohne einem einzigen Verkehrsteilnehmer zu begegnen.",level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/meist-ueberfluessiges-rot-geradeaus,2017-10-02T13:26:52+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B3009,Schild für entgegenkommenden Verkehr,"Als Radfahrer aus der Heerstraße Richtung Rosental kommend, hat man regelmäßig die Schwierigkeit, dass der aus dem Rosental auf die Kölnstraße stadteinwärts abbiegende Verkehr einem geradeausfahrenden Radfahrer die Vorfahrt nimmt, wohl auch, weil den Autofahrern oft nicht bewusst ist, dass es den Radlern erlaubt ist, aus der Heerstraße Richtung Rosental weiter geradeaus zu fahren (für Autofahrer ist das eine Einbahnstraße). Hier sollte an der Ampel im Rosental bzw. am Eingang der Heerstraße deutlich darauf hingewiesen werden.",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schild-fuer-entgegenkommenden-verkehr,2017-10-02T13:29:54+02:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0
B3010,Gefährliche Kreuzung,"Kreuzung Nussallee - Katzenburgweg/Sobottaweg Rechts vor links wird von Autofahrern häufig ignoriert Helfen würden Haltelinien an allen vier, in die Kreuzung einmündenden Fahrspuren",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-kreuzung-4,2017-10-02T13:57:33+02:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,1,0,0,0,1,0
B3011,Gefährlicher Streckenabschnitt,"Tempo 30-Zone wird von Autofahrern ignoriert; hohes Gefährdungspotenzial infolge hohen Radfahreraufkommens zu Vorlesungszeiten Zur Entschleunigung würde ein Zebrastreifen zwischen Anatomischen Institut (Nussallee 10) und Physiologischem Institut (Nussallee 11) helfen; freuen würden sich auch mehrere hundert Studierende (und Unidozenten), die hier zu Vorlesungszeiten mehrmals am Tag die Straßenseite (zu Fuß) wechseln müssen",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrlicher-streckenabschnitt,2017-10-02T14:04:46+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3012,Weg durch den Kottenforst von Merl nach Röttgen asphaltieren,So ein Matsch- und Buckelpiste muss nicht sein. Der Weg wäre als Radschnellweg für viele Pendler interessant.,level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weg-durch-den-kottenforst-von-merl-nach-roettgen-asphaltieren,2017-10-02T14:09:14+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B3013,Gefahr durch zweireihig parkende Autos,Argelanderstr. zwischen Bismarckstr. und Köngstr. in zweiter Reihe (auf der Fahrspur) parkende Fahrzeuge verengen den Fahrweg auf eine Spur sodaß bei Gegenverkehr gefährliche Situationen entstehen helfen würde Abschleppen oder Strafzettel,level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefahr-durch-zweireihig-parkende-autos,2017-10-02T14:17:34+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3014,Rechts vor links,"Kreuzung Schumannstr. - Lessingstr. und Kreuzung Schumanstr. - Diezstr. Rechts vor links wird durch Autofahrer häufig mißachtet, Lebensgefahr für Radfahrer Spezialfall Lessingstr.: Autofahrer beeilen sich bei gerade geöffneter Schranke über den Bahnübergang zu kommen um Wartezeiten zu vermeiden einfachste Lösung: Schumannstr. als Vorfahrtsstraße ausweisen, Vorfahrtachten für Verkehrsteilnehmer aus der Lessingstr. und Diezstr.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rechts-vor-links,2017-10-02T14:25:09+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3015,Viktoriabrücke,Verkehrsführung und Baustellenmanagement sind eine Zumutung,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viktoriabruecke-2,2017-10-02T14:28:43+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3016,Fahrradweg fehlt,"Stadtauswärts existiert kein Fahrradweg, weil hier ca. 5 Autoparkplätze sind, warum?",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradweg-fehlt,2017-10-02T14:31:25+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3017,Fußgänger Chaos,"der Fahrradweg ist v.a. an Wochenenden kaum nutzbar weil Dutzende von orientierungslosen Fußgängern darüberstolpern; häufiger Grund sind auf der Straße anhaltende Reisebusse, die ihre Fahrgäste zu den Rheinschiffen entlassen Auf Höhe des Treppenaufgangs zum Alten Zoll können auf den Zebrastreifen zugehende Passanten erst in letzter Sekunde gesehen werden Vorschlag: Hecke kürzen oder Ampel installieren",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fussgaenger-chaos,2017-10-02T14:38:42+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3018,"Knick des Radwegs und Belagswechsel entschärfen, gleichmäßige Kurve und durchgängige, glatte Asphaltierung","Hier könnte man schön schnell von Röttgen den Berg runterrollen, wenn der absurde Knick nicht wäre",level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/knick-des-radwegs-und-belagswechsel-entschaerfen-gleichmaessige-kurve-und,2017-10-02T14:46:25+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B3019,Reuterbrücke,"langanhaltende Schließungszeiten der Bahnschranken im Südstadtbereich machen ein Ausweichen über die Reuterbrücke notwendig. Die Verkehrsführung auf und über die Brücke sind mir unklar, gibt es überhaupt eine?",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/reuterbruecke,2017-10-02T14:49:24+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3020,"Hier wird im Herbst nie das Laub weggemacht. Es bleibt so lange liegen, bis sich ein schmieriger, glitschiger Brei bildet, der dann langsam verrottet.","Die Ecke ist sowieso viel zu eng, da könnten einige Parkplätze verschwinden, dann wäre schon mal mehr Platz. Der Wiesenweg sollte auch vorfahrtsberechtigt sein (Fahrradstraße?), denn der ist eine ganz wichtige und viel befahrene Radverbindung. Dazu kommt der schlechte Fahrbahnbelag, die bröckelige Gosse, in die man reinrutschen kann und die zwei Poller, die man auch zu einem vereinigen könnte, so dass man vernünftig dran vorbeikommt. Aber zunächst mal alle zwei Tage das Laub weg im Herbst.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/hier-wird-im-herbst-nie-das-laub-weggemacht-es-bleibt-so-lange-liegen-bis,2017-10-02T14:57:31+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,1,0,1,0
B3021,Befahrbaren Radweg von der Nordbrücke zur Siegfähre/Badestelle,"Den Trampelpfad dort könnte man mal zu einem ordentlichen Fuß-und Radweg ausbauen, denn im Sommer ist der Bereich an der Siegfähre ein beliebtes Ausflugsziel auch für Bonner, die dann nicht unbedingt mit dem Auto hinfahren müssten.",level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/befahrbaren-radweg-von-der-nordbruecke-zur-siegfaehrebadestelle,2017-10-02T15:03:44+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,0,1,1,0
B3022,Bessere Kennzeichnung des Schutzstreifens,"An dieser Stelle überqueren täglich über 5.000 Fahrzeuge den Fahrrad-Schutzstreifen, um in die Friedensplatz- oder Stadthaus-Garage oder in die Nordstadt zu fahren, siehe https://goo.gl/ZFmFkz Der Schutzstreifen ist hier bislang wenig auffällig. Als Folge werden darauf fahrende Radfahrer sehr häufig von Autos beim rechts abbiegen und damit überqueren des Schutzstreifens nicht gesehen. Er sollte farblich stärker hervor gehoben werden und/oder häufiger mit blauen Radfahrersymbolen gekennzeichnet werden.",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bessere-kennzeichnung-des-schutzstreifens,2017-10-02T15:16:04+02:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,1,0,0,0,1,0
B3023,Gefahrenstelle [Name entfernt]/Berliner Freiheit Nr. 17,"Die Shishabar [Name entfernt] an der Berliner Freiheit Nr. 17 hat Außengastronomie, die den hier ohnehin sehr schmalen Bürgersteig in Anspruch nimmt. Auf dem Bürgersteig verläuft zudem der zentrale Radweg Innenstadt - Kennedybrücke, der jedoch an dieser Stelle ab circa 17 Uhr für mehrere Stunden von Fußgänger hunderte Male betreten wird. Oft stehen neben der Außengastronomie zudem andere [Name entfernt]-Besucher, so dass Fußgänger immer wieder auf den Radweg ausweichen. Ich muß hier im Sommer wöchentlich mehrmals runterbremsen oder sogar anhalten. Und das geht abends täglich vielen hunderten anderen Radfahrern ebenso. Zusätzlich gefährlich wird es, weil täglich mehrere tausend Radfahrer auch auf dieser Innenstadt-Seite von der Kennedybrücke her aufgrund des starken Gefälles mit hoher Geschwindigkeit aus Richtung Beuel Verbessern kann man die für Radfahrer miserable Situation nur, wenn man die Außengastronomie untersagt.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefahrenstelle-name-entferntberliner-freiheit-nr-17,2017-10-02T15:38:17+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3024,Unebenheiten,Der ganze Radweg entlang der L 261 (Reichsstraße) ist geprägt von Wurzeln.,level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unebenheiten,2017-10-02T15:43:45+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B3025,Fehlende Radwegmarkierung,Vor über einem Jahr wurde der kombinierte Fuß/Radweg zu einem Fußweg mit der Möglichkeit der Nutzung für Fahrradfahrer umgewidmet. Die Markierung auf der Straße hört ca. 20 m nach dem neuen Kreisel einfach auf. Die wenigsten Autofahrer akzeptieren die Fahrradfahrer auf der Straße und verhalten sich entsprechend.,level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-radwegmarkierung-0,2017-10-02T15:51:01+02:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0
B3026,"Hubbeliger, schmaler, zugewachsener Fuß/Radweg",,level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/hubbeliger-schmaler-zugewachsener-fussradweg,2017-10-02T15:53:09+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B3027,West-Ost-Radwegeverbindung verbessern,"Die Verbindungen in West-Ost-Richtung durch die Bonner City sind für den Auto- wie Radverkehr extrem schwierig. Eine viel genutzte Verbindung für Radfahrer ist die Achse Poppelsdorfer Alle, Unterführung Hbf/Busbahnhof, Kaiserplatz, Universität, um dann auf die Adenauerallee und in Richtung Kennedybrücke zu gelangen. Allerdings gibt es immer wieder Konflikte mit dem Fußgängerverkehr, vor allem zwischen dem Unihauptgebäude und der Hofgartenwiese. Hier engen die vorhandenen riesige Betonblumenkübel den gemischten Bereich für Fußgänger und Radfahrer stark ein. Anregung ist eine klare Trennung von Radfahrern entlang der Hofgartenwiese oder dem Rückbau der Blumenkübel, um die Konflikte zu verringern. Zudem sollte über eine Sanierung und Erweiterung der Unterführung zwischen Poopeldorfer Alee und Kaiserplatz nachgedacht werden. Für Fahrradfahrer mit Anhängern ist eine Passage nur schwer möglich durch die Drängelgitter.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/west-ost-radwegeverbindung-verbessern,2017-10-02T15:53:11+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,1,0,0
B3028,Radweg oder Parkplatz,Der Beginn des Radweges wird wohl nicht als solcher erkannt. Jedenfalls stehen dort IMMER Fahrzeuge aller Art.,level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-oder-parkplatz,2017-10-02T15:56:22+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3030,Radweg endet einfach so,"Der recht breite Radweg geht in den sehr schmalen Fußweg über. Es ist nicht ersichtlich, wie man sich als Radfahrer korrekt verhält.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-endet-einfach-so,2017-10-02T16:00:11+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3031,Länge der Ampelphasen für Radfahrer,"Es ist absolut nicht nachvollziehbar, warum bei Querung der Oxfordstraße die Radfahrer lediglich eine im Vergleich zu den Fußgängern erheblich verkürzte Grünphase erhalten. Dies führt zu unnötigen Radstaus an den Aufstellflächen. Hier sollten die Grünphasen genau so lange wie die Fußgängergrünphasen geschaltet werden!",level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/laenge-der-ampelphasen-fuer-radfahrer,2017-10-02T19:00:20+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B3032,Grüner Pfeil für Rechtsabbieger - insbesondere Radfahrer.,Seit Beginn der Bauarbeiten in der Römerstraße ist diese ab Augustusring in Richtung Süden bekanntlich gesperrt. Trotzdem müssen Radfahrer (und Autofahrer) an der Ampelanlage Kreuzung Augustusring/Römerstr. unnötigerweise und lange auf Grün warten. Da aber eh nur ein Rechtsabbiegen möglich ist - und das ja noch für lange Zeit - wäre ein grüner Pfeil hier sinnvoll und würde dem Verkehrsfluss entgegenkommen.,level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruener-pfeil-fuer-rechtsabbieger-insbesondere-radfahrer,2017-10-02T19:04:57+02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
